"RelativePath","FileName","Extension","SizeBytes","Directory","SHA256","LastWriteTime"
"deployment-activation\domain-validation\USE_CASE_VALIDATION_MODEL.md","USE_CASE_VALIDATION_MODEL.md",".md","630","deployment-activation\domain-validation","BDE99062EB186286A9A241E20A3B4E11211475977F401184ADF234244BEE451B","2026-07-18T08:44:07.0790455-05:00"
"deployment-activation\implementation-pathways\IMPLEMENTATION_PATHWAY_MODEL.md","IMPLEMENTATION_PATHWAY_MODEL.md",".md","699","deployment-activation\implementation-pathways","7B24A00B6ED44C01F105D621AEB4E9F2223E73EB1591B581A34E54D225524CDC","2026-07-18T08:40:00.2181478-05:00"
"deployment-activation\implementation-pathways\INTEGRATION_EXECUTION_MODEL.md","INTEGRATION_EXECUTION_MODEL.md",".md","676","deployment-activation\implementation-pathways","C241B47988D1BC73792C5A0A58B471C3DCF82AF12A191EFDA315AF6907360A43","2026-07-18T08:40:00.2034336-05:00"
"deployment-activation\implementation-pathways\SYSTEM_ADOPTION_MODEL.md","SYSTEM_ADOPTION_MODEL.md",".md","593","deployment-activation\implementation-pathways","C8064EFC0801A28367F31111E738606A2EE132905A73D757622B794093B39988","2026-07-18T08:40:00.2237124-05:00"
"deployment-activation\operational-deployment\DEPLOYMENT_GOVERNANCE_MODEL.md","DEPLOYMENT_GOVERNANCE_MODEL.md",".md","634","deployment-activation\operational-deployment","60FDFB1E9C9CF435B746B5CF8FC30DC5105E226E4AB1055554BF052A413E41D4","2026-07-18T08:43:12.5884363-05:00"
"deployment-activation\operational-deployment\DEPLOYMENT_MODEL.md","DEPLOYMENT_MODEL.md",".md","828","deployment-activation\operational-deployment","A8A79B55BCB351CF10F023FDE48783C90156C7686402BCC641541081CE1C42D0","2026-07-18T08:43:12.5884363-05:00"
"deployment-activation\operational-deployment\OPERATIONAL_READINESS_MODEL.md","OPERATIONAL_READINESS_MODEL.md",".md","637","deployment-activation\operational-deployment","CB275AC1BED10EF31CDC06E83CA1A7C406B0245702EB19A8554578BF68F61EDA","2026-07-18T08:43:12.5884363-05:00"
"deployment-activation\pilot-programs\PILOT_EVALUATION_MODEL.md","PILOT_EVALUATION_MODEL.md",".md","798","deployment-activation\pilot-programs","F46CBA61FC2C077961F4E34A8068BBFAC3A8DC6A61B1BB6050DEFE3A8CEFF060","2026-07-18T08:40:47.5779466-05:00"
"deployment-activation\pilot-programs\PILOT_PROGRAM_FRAMEWORK.md","PILOT_PROGRAM_FRAMEWORK.md",".md","672","deployment-activation\pilot-programs","4F40512006713CF18B90637638050C1A6989CA2DD466BC821F8F41AD2977FA26","2026-07-18T08:40:47.5479670-05:00"
"deployment-activation\pilot-programs\PILOT_SELECTION_MODEL.md","PILOT_SELECTION_MODEL.md",".md","610","deployment-activation\pilot-programs","71B3A53BAA3ECA4660696EB33FAA56753AE1FDFB3DDD22413B62566C13397F97","2026-07-18T08:40:47.5479670-05:00"
"domain-ecosystems\aviation-aerospace\AEROSPACE_SYSTEM_VALIDATION.md","AEROSPACE_SYSTEM_VALIDATION.md",".md","637","domain-ecosystems\aviation-aerospace","F672D503319F622FEC38655E5496B12B4E1272D5276A635D51AF1ECB5226B521","2026-07-18T07:11:15.9722580-05:00"
"domain-ecosystems\aviation-aerospace\AUTONOMOUS_FLIGHT_ASSURANCE.md","AUTONOMOUS_FLIGHT_ASSURANCE.md",".md","734","domain-ecosystems\aviation-aerospace","5BF5A289A9CD04058BE580850A4EE6E3EF0032D2D6A4CFCA63F04B8E34A55BF0","2026-07-18T07:11:16.0067504-05:00"
"domain-ecosystems\aviation-aerospace\AVIATION_DEPLOYMENT_FRAMEWORK.md","AVIATION_DEPLOYMENT_FRAMEWORK.md",".md","503","domain-ecosystems\aviation-aerospace","939A02EC8957F2AFE046B6A944AFAED4D1003A409A07FC0CC339B38E2309C63F","2026-07-18T07:11:16.0159538-05:00"
"domain-ecosystems\aviation-aerospace\SAFETY_GOVERNANCE_MODEL.md","SAFETY_GOVERNANCE_MODEL.md",".md","530","domain-ecosystems\aviation-aerospace","ABF61478B6EAC35FB75A6ECB17190D6EC3269B308C7F4327754A20A6E5055CDF","2026-07-18T07:11:15.9758974-05:00"
"domain-ecosystems\defense-security\AUTONOMOUS_SYSTEM_ASSURANCE.md","AUTONOMOUS_SYSTEM_ASSURANCE.md",".md","682","domain-ecosystems\defense-security","77D20C392BEBCA2C1695E42F28D259058C2162C9395912EE9828C11A68510583","2026-07-18T07:09:58.9691880-05:00"
"domain-ecosystems\defense-security\DEFENSE_DEPLOYMENT_FRAMEWORK.md","DEFENSE_DEPLOYMENT_FRAMEWORK.md",".md","542","domain-ecosystems\defense-security","D3077556D3D255A8ACEE937000C1624E69B454B007FDC12CA3671D010CD3CDF5","2026-07-18T07:09:58.9143110-05:00"
"domain-ecosystems\defense-security\MISSION_INTEGRITY_MODEL.md","MISSION_INTEGRITY_MODEL.md",".md","520","domain-ecosystems\defense-security","22D596123F8F5661DC19FEDE301CBE68DF692C54AE2EDC5965A09C8F018FB6C6","2026-07-18T07:09:58.8425352-05:00"
"domain-ecosystems\defense-security\SECURITY_GOVERNANCE_MODEL.md","SECURITY_GOVERNANCE_MODEL.md",".md","490","domain-ecosystems\defense-security","1DC6DAB93DD365D4961F4831D3DC0CDA742A519BC6C214DCD4539AA8D8DF2671","2026-07-18T07:09:58.8554952-05:00"
"domain-ecosystems\DOMAIN_APPLICATION_REGISTRY.md","DOMAIN_APPLICATION_REGISTRY.md",".md","755","domain-ecosystems","AB88494C6F9C449531A1F0744A9B53BFF2AFA5E1B123E715835360FFF94D9FCC","2026-07-18T07:08:41.3642671-05:00"
"domain-ecosystems\DOMAIN_DEPLOYMENT_STRATEGY.md","DOMAIN_DEPLOYMENT_STRATEGY.md",".md","584","domain-ecosystems","C61EFCE2680F9D061FD1CF2208A3A312CE75BFF49825AB105028AC9EB987E26C","2026-07-18T07:08:41.3401571-05:00"
"domain-ecosystems\DOMAIN_INTEGRATION_MODEL.md","DOMAIN_INTEGRATION_MODEL.md",".md","809","domain-ecosystems","229D2CAEDDA75977A56BBDDAFEE306EE461363281692F7F77CA652B62A3602BF","2026-07-18T07:08:41.3565663-05:00"
"domain-ecosystems\DOMAIN_VALIDATION_FRAMEWORK.md","DOMAIN_VALIDATION_FRAMEWORK.md",".md","736","domain-ecosystems","10BE8BEA622AE192198C0495D77EBAC5D0132CDFBDE83C5E6607DB757951D2E2","2026-07-18T07:08:41.3514892-05:00"
"domain-ecosystems\education\EDUCATION_APPLICATION_MODEL.md","EDUCATION_APPLICATION_MODEL.md",".md","548","domain-ecosystems\education","DE27A9143ABBDCC98AFD2CDC649198F2F13129756C53E73485294F154E163BBB","2026-07-18T07:12:46.2496738-05:00"
"domain-ecosystems\education\EDUCATION_DEPLOYMENT_MODEL.md","EDUCATION_DEPLOYMENT_MODEL.md",".md","384","domain-ecosystems\education","E2C86C8C4C4D5641872404FF31CF2FCC6FBA58D3DEFB8B84E3A0854B0AF3404E","2026-07-18T07:12:46.2277433-05:00"
"domain-ecosystems\education\KNOWLEDGE_SYSTEM_MODEL.md","KNOWLEDGE_SYSTEM_MODEL.md",".md","384","domain-ecosystems\education","EA9F75DBA852D7170DD0D767E9C5C47BB99BF527CA070DF098CB783D81F52529","2026-07-18T07:12:46.1468239-05:00"
"domain-ecosystems\education\LEARNING_ASSURANCE_FRAMEWORK.md","LEARNING_ASSURANCE_FRAMEWORK.md",".md","397","domain-ecosystems\education","067797418300C8C6586FFEC8721E33F6C18C1A0D64E8ECBDC618BA448459AC1F","2026-07-18T07:12:46.1341754-05:00"
"domain-ecosystems\finance\FINANCE_GOVERNANCE_FRAMEWORK.md","FINANCE_GOVERNANCE_FRAMEWORK.md",".md","478","domain-ecosystems\finance","26E71BC99831D9979491179046D0CF8744FF1066E4FB039EA51162E676411B07","2026-07-18T07:12:46.1226142-05:00"
"domain-ecosystems\finance\FINANCIAL_DEPLOYMENT_MODEL.md","FINANCIAL_DEPLOYMENT_MODEL.md",".md","521","domain-ecosystems\finance","368A511FC2E0BB57A8458CA451025D690EE2A2B131D81F1D748C73F886C16E5C","2026-07-18T07:12:46.1973999-05:00"
"domain-ecosystems\finance\FINANCIAL_INTEGRITY_MODEL.md","FINANCIAL_INTEGRITY_MODEL.md",".md","589","domain-ecosystems\finance","67EDBFAC1D491376A2025666D0A2E9ADBF8946BA4658D00ED477DCEA01B7F66C","2026-07-18T07:12:46.1591952-05:00"
"domain-ecosystems\finance\FINANCIAL_SYSTEM_ASSURANCE.md","FINANCIAL_SYSTEM_ASSURANCE.md",".md","690","domain-ecosystems\finance","A757B2EB0E785A007967D05798ED086599D4D7EC550A418AE3695AB8794130AE","2026-07-18T07:12:46.2581697-05:00"
"domain-ecosystems\government\GOVERNMENT_GOVERNANCE_FRAMEWORK.md","GOVERNMENT_GOVERNANCE_FRAMEWORK.md",".md","0","domain-ecosystems\government","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","2026-07-18T07:10:32.6874402-05:00"
"domain-ecosystems\government\POLICY_INTEGRATION_MODEL.md","POLICY_INTEGRATION_MODEL.md",".md","0","domain-ecosystems\government","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","2026-07-18T07:10:32.6874402-05:00"
"domain-ecosystems\government\PUBLIC_DEPLOYMENT_MODEL.md","PUBLIC_DEPLOYMENT_MODEL.md",".md","0","domain-ecosystems\government","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","2026-07-18T07:10:32.6874402-05:00"
"domain-ecosystems\government\PUBLIC_SYSTEM_ASSURANCE.md","PUBLIC_SYSTEM_ASSURANCE.md",".md","0","domain-ecosystems\government","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","2026-07-18T07:10:32.6874402-05:00"
"domain-ecosystems\healthcare\CLINICAL_ASSURANCE_MODEL.md","CLINICAL_ASSURANCE_MODEL.md",".md","756","domain-ecosystems\healthcare","8E2786F5AF77E7257F48986F4EC387F44D867AFD323739344692DBCA0464CAF5","2026-07-18T07:09:58.9258084-05:00"
"domain-ecosystems\healthcare\HEALTHCARE_APPLICATION_MODEL.md","HEALTHCARE_APPLICATION_MODEL.md",".md","817","domain-ecosystems\healthcare","56FF62B6BBA20C58A4A9F7CF4E6A4F7F6CDC2CFDFB0F2F57599523F2CBC8CBB0","2026-07-18T07:09:58.9483970-05:00"
"domain-ecosystems\healthcare\HEALTHCARE_DEPLOYMENT_FRAMEWORK.md","HEALTHCARE_DEPLOYMENT_FRAMEWORK.md",".md","497","domain-ecosystems\healthcare","ECA098C76FE9505284D2A90A5FCEB2B3D30815396F671F6E3B3B4D439057504A","2026-07-18T07:09:58.9038056-05:00"
"domain-ecosystems\healthcare\MEDICAL_SYSTEM_VALIDATION_MODEL.md","MEDICAL_SYSTEM_VALIDATION_MODEL.md",".md","619","domain-ecosystems\healthcare","69B744DB539E9BB24D8D202B9A184A359DCE407C0E49234240E72A8B9C4D435B","2026-07-18T07:09:58.8814995-05:00"
"domain-ecosystems\infrastructure\CRITICAL_INFRASTRUCTURE_ASSURANCE.md","CRITICAL_INFRASTRUCTURE_ASSURANCE.md",".md","501","domain-ecosystems\infrastructure","5B46860FB4D0B6BB40D288524E1CB3F7F1EAF19242E16A72C0F33E3B62AF7CA8","2026-07-18T07:12:46.2658657-05:00"
"domain-ecosystems\infrastructure\INFRASTRUCTURE_DEPLOYMENT_FRAMEWORK.md","INFRASTRUCTURE_DEPLOYMENT_FRAMEWORK.md",".md","422","domain-ecosystems\infrastructure","2856A514C6799655A1591EF069BF6E53E2DDCEF5A93D338A2CBAA0EF11067985","2026-07-18T07:12:46.2378702-05:00"
"domain-ecosystems\infrastructure\INFRASTRUCTURE_RESILIENCE_MODEL.md","INFRASTRUCTURE_RESILIENCE_MODEL.md",".md","485","domain-ecosystems\infrastructure","8F929A82B8D802EAB7961DADC26C8136D4CF46385FF011C20FF0DAE38E2DEC9E","2026-07-18T07:12:46.1655823-05:00"
"domain-ecosystems\infrastructure\SMART_SYSTEM_INTEGRATION_MODEL.md","SMART_SYSTEM_INTEGRATION_MODEL.md",".md","415","domain-ecosystems\infrastructure","C3A71824838A232A1ED1675E1EA1CAD49BEF1213FC2596E1FD65CC3B1F60333B","2026-07-18T07:12:46.2724661-05:00"
"ecosystem\community\COMMUNITY_PARTICIPATION_MODEL.md","COMMUNITY_PARTICIPATION_MODEL.md",".md","959","ecosystem\community","D0BB847A6EB365AD992685B85609E3D214BB8D1AB881F99DDB5A61FF6B38E046","2026-07-18T03:37:52.2282133-05:00"
"ecosystem\community\CONTRIBUTOR_FRAMEWORK.md","CONTRIBUTOR_FRAMEWORK.md",".md","914","ecosystem\community","D197899316FFDC942858F19B36A814C65883E7D8844CED537C0A4893C7A9702F","2026-07-18T03:37:52.2426839-05:00"
"ecosystem\community\ECOSYSTEM_GOVERNANCE_MODEL.md","ECOSYSTEM_GOVERNANCE_MODEL.md",".md","958","ecosystem\community","786719A5DFA72BC62ECFFB14822E125F6963A3A509CFAC75E17DCF160EF53DB3","2026-07-18T03:37:52.2252152-05:00"
"ecosystem\community\KNOWLEDGE_SHARING_MODEL.md","KNOWLEDGE_SHARING_MODEL.md",".md","830","ecosystem\community","A13776C368BA245468B2B729579075D2DDAF1AC23286705F140E164C50307BEC","2026-07-18T03:37:52.2445255-05:00"
"ecosystem\deployment\DEPLOYMENT_ASSURANCE_FRAMEWORK.md","DEPLOYMENT_ASSURANCE_FRAMEWORK.md",".md","885","ecosystem\deployment","8E0F7C00B873F29E8E435096817EBC4E8B9DF37D2E837F408FAFAA7C31977D16","2026-07-18T03:33:20.2650127-05:00"
"ecosystem\deployment\DEPLOYMENT_ECOSYSTEM_MODEL.md","DEPLOYMENT_ECOSYSTEM_MODEL.md",".md","990","ecosystem\deployment","1078F9BFE59BC474BD99691B32752CF0B7C68646AC617B8A869D99A793DAEFF9","2026-07-18T03:33:20.2568063-05:00"
"ecosystem\deployment\IMPLEMENTATION_PIPELINE_MODEL.md","IMPLEMENTATION_PIPELINE_MODEL.md",".md","993","ecosystem\deployment","6C7C3F654EBDFE305CFCEA592BA0A79B682914E881CFF53EED6A09F7D9E1A054","2026-07-18T03:33:20.2453497-05:00"
"ecosystem\deployment\OPERATIONAL_SCALE_MODEL.md","OPERATIONAL_SCALE_MODEL.md",".md","833","ecosystem\deployment","C17CC1CE940F8188A4D1B216F3DFEC3D5F82B655701CA98571E46618E8C677CD","2026-07-18T03:33:20.2403489-05:00"
"ecosystem\funding\FUNDING_STRATEGY_MODEL.md","FUNDING_STRATEGY_MODEL.md",".md","1035","ecosystem\funding","540CE486A58AC9E8BA358B39CCF1629FEDE760DA7FDB32FA0CB181E81296DCDE","2026-07-18T03:36:40.0475208-05:00"
"ecosystem\funding\INVESTMENT_RELATIONSHIP_MODEL.md","INVESTMENT_RELATIONSHIP_MODEL.md",".md","878","ecosystem\funding","5DDEBDDAEE0DE6087C10926E2EEFA9DDE95298D4124E9C61A8E5E0959106B314","2026-07-18T03:36:40.0495287-05:00"
"ecosystem\funding\RESOURCE_ALLOCATION_MODEL.md","RESOURCE_ALLOCATION_MODEL.md",".md","966","ecosystem\funding","42D6D6374BF81663D519E12AFBBCBEAF9CA4EE79E04E039D526258DF3784D845","2026-07-18T03:36:40.0535419-05:00"
"ecosystem\funding\SUSTAINABILITY_FRAMEWORK.md","SUSTAINABILITY_FRAMEWORK.md",".md","976","ecosystem\funding","176154A3D7DF3407879936C60A869E02A021401CC0A1C6111FAE93A5D0A21C2D","2026-07-18T03:36:40.0435094-05:00"
"ecosystem\institutions\GOVERNANCE_RELATIONSHIP_MODEL.md","GOVERNANCE_RELATIONSHIP_MODEL.md",".md","1016","ecosystem\institutions","DD743057178E8017A1FD4D3932FF23C3F260CEA681692E9691B1B152AB4A740B","2026-07-18T03:32:08.6878636-05:00"
"ecosystem\institutions\INSTITUTIONAL_PARTNERSHIP_MODEL.md","INSTITUTIONAL_PARTNERSHIP_MODEL.md",".md","996","ecosystem\institutions","8568BA8CCEC324EADA90E3C6B801935742872F1A078E1A68C13A50D5EC53459F","2026-07-18T03:32:08.6648600-05:00"
"ecosystem\institutions\INSTITUTIONAL_VALIDATION_FRAMEWORK.md","INSTITUTIONAL_VALIDATION_FRAMEWORK.md",".md","957","ecosystem\institutions","2385EFC50918738959C9D92329D62DA0C16691B3FECBCB6068B45F1AADC1308B","2026-07-18T03:32:08.6938654-05:00"
"ecosystem\institutions\ORGANIZATIONAL_ADOPTION_MODEL.md","ORGANIZATIONAL_ADOPTION_MODEL.md",".md","936","ecosystem\institutions","2DDD03801A75803701074B54F50191A5241500F051631E201B61F9F675DC60AD","2026-07-18T03:32:08.6708825-05:00"
"ecosystem\integration\ECOSYSTEM_CONNECTIVITY_MODEL.md","ECOSYSTEM_CONNECTIVITY_MODEL.md",".md","925","ecosystem\integration","16F278DC23B1FA8D3CF58D6DC8B742B22D44ECCBD9083AA596F3C470018BF8C6","2026-07-18T03:35:24.3440851-05:00"
"ecosystem\integration\EXTERNAL_INTERFACE_MODEL.md","EXTERNAL_INTERFACE_MODEL.md",".md","855","ecosystem\integration","C34EFE0DCEBBD0EBB1856B1A1CBF23999F4DDB60FB5A4C9402BAF80147803688","2026-07-18T03:35:24.3195040-05:00"
"ecosystem\integration\INTEROPERABILITY_FRAMEWORK.md","INTEROPERABILITY_FRAMEWORK.md",".md","873","ecosystem\integration","770BD750E659B162997E96C674A45A97B52E8A11D500895DEDB50400D14A7B75","2026-07-18T03:35:24.3485640-05:00"
"ecosystem\integration\SYSTEM_INTEGRATION_MODEL.md","SYSTEM_INTEGRATION_MODEL.md",".md","968","ecosystem\integration","88E3D116486DEC04827BB22531AAABFC8325ADE69B07F4D04BF55F160F285DE1","2026-07-18T03:35:24.3305030-05:00"
"ecosystem\research\COLLABORATION_FRAMEWORK.md","COLLABORATION_FRAMEWORK.md",".md","961","ecosystem\research","225F0CF2323D8C7F259DD26C6E205357D8672239D085B2A39C5410DA891986A1","2026-07-18T03:30:46.6116747-05:00"
"ecosystem\research\DISCOVERY_NETWORK_MODEL.md","DISCOVERY_NETWORK_MODEL.md",".md","867","ecosystem\research","38B167CE71A823ECD60160B74352630BDE4D8220FE07FDD9E039E400A427D420","2026-07-18T03:30:46.6166748-05:00"
"ecosystem\research\PUBLICATION_PIPELINE_MODEL.md","PUBLICATION_PIPELINE_MODEL.md",".md","806","ecosystem\research","93F2D467914B64E02CA2A55ABC7C1EA2811195A03F169159E4E16953A4564C13","2026-07-18T03:30:46.6356908-05:00"
"ecosystem\research\RESEARCH_PROGRAM_MODEL.md","RESEARCH_PROGRAM_MODEL.md",".md","974","ecosystem\research","E596571740E4414C6B6888C7FEBA049A345EC49D08F8C5CAD70F2C9C6E0B8A04","2026-07-18T03:30:46.6316736-05:00"
"ecosystem-intelligence\ecosystem-memory\COLLECTIVE_KNOWLEDGE_MODEL.md","COLLECTIVE_KNOWLEDGE_MODEL.md",".md","782","ecosystem-intelligence\ecosystem-memory","42966F94C6D4427C2B036D479EB20F9A1ADF679A982CE0F40DB588EE41434816","2026-07-18T09:44:39.0357335-05:00"
"ecosystem-intelligence\ecosystem-memory\ECOSYSTEM_MEMORY_MODEL.md","ECOSYSTEM_MEMORY_MODEL.md",".md","759","ecosystem-intelligence\ecosystem-memory","A8427AC24E687E29DE76B89B3E81424F9B612F8CE76208373FDE845A87B74748","2026-07-18T09:44:39.0313924-05:00"
"ecosystem-intelligence\ecosystem-memory\HISTORICAL_CONTEXT_MODEL.md","HISTORICAL_CONTEXT_MODEL.md",".md","736","ecosystem-intelligence\ecosystem-memory","7B14BE640CB2A9A419DC60EAA34C3ABC63DC49C5D1773FB5DB6B2BFF803B5100","2026-07-18T09:44:39.0263913-05:00"
"ecosystem-intelligence\ecosystem-modeling\ECOSYSTEM_MODELING_FRAMEWORK.md","ECOSYSTEM_MODELING_FRAMEWORK.md",".md","778","ecosystem-intelligence\ecosystem-modeling","44534A36C3C2D0824D21B565F270203A0382B00D898F539E17233A494C18E43C","2026-07-18T09:41:06.3288956-05:00"
"ecosystem-intelligence\ecosystem-modeling\ECOSYSTEM_STRUCTURE_MODEL.md","ECOSYSTEM_STRUCTURE_MODEL.md",".md","685","ecosystem-intelligence\ecosystem-modeling","0DE59CAC44ACF98FA75F60C3096F3B69DF39CF0CB49416FB6D31FDA1D364DAE8","2026-07-18T09:41:06.3128384-05:00"
"ecosystem-intelligence\ecosystem-modeling\SYSTEM_RELATIONSHIP_MODEL.md","SYSTEM_RELATIONSHIP_MODEL.md",".md","705","ecosystem-intelligence\ecosystem-modeling","72DF7200BDE441EF6DA39187402C97F2D4DA336512546ECF990178F77D50C33D","2026-07-18T09:41:06.3288956-05:00"
"ecosystem-intelligence\ecosystem-monitoring\CHANGE_SIGNAL_FRAMEWORK.md","CHANGE_SIGNAL_FRAMEWORK.md",".md","720","ecosystem-intelligence\ecosystem-monitoring","D665EEA1BF2B3A93D00A3A55323D1598FAEFCB472A66C8B777623EF00185ECC7","2026-07-18T09:43:00.7036855-05:00"
"ecosystem-intelligence\ecosystem-monitoring\ECOSYSTEM_HEALTH_MODEL.md","ECOSYSTEM_HEALTH_MODEL.md",".md","744","ecosystem-intelligence\ecosystem-monitoring","78958AED5C0E4488331A36D5C5EE879C0F8956D7787E10AF90041D6EA11B9D37","2026-07-18T09:43:00.6879189-05:00"
"ecosystem-intelligence\ecosystem-monitoring\ECOSYSTEM_MONITORING_MODEL.md","ECOSYSTEM_MONITORING_MODEL.md",".md","780","ecosystem-intelligence\ecosystem-monitoring","661183726E9B187D2D87D3473E6F3D0AF6F97D807D420FD228B136F78FD31623","2026-07-18T09:43:00.7036855-05:00"
"ecosystem-intelligence\relationship-intelligence\COLLABORATION_SIGNAL_MODEL.md","COLLABORATION_SIGNAL_MODEL.md",".md","729","ecosystem-intelligence\relationship-intelligence","DBE3A1719A2DBE38B454D229FF3731F0690637D5D69A5AA096353496924B7465","2026-07-18T09:42:09.2033941-05:00"
"ecosystem-intelligence\relationship-intelligence\PARTNER_ANALYSIS_FRAMEWORK.md","PARTNER_ANALYSIS_FRAMEWORK.md",".md","730","ecosystem-intelligence\relationship-intelligence","A0F4EA9AC479E21D2BADCAD6E9C4AA5872031472CE83D8B2EAC13AA61C098689","2026-07-18T09:42:09.1953957-05:00"
"ecosystem-intelligence\relationship-intelligence\RELATIONSHIP_INTELLIGENCE_MODEL.md","RELATIONSHIP_INTELLIGENCE_MODEL.md",".md","821","ecosystem-intelligence\relationship-intelligence","A6A451A682D05453E609AC5CFB39AEADB460228676A99FE62E5687275905D68A","2026-07-18T09:42:09.2003935-05:00"
"ecosystem-intelligence\strategic-analysis\FUTURE_SCENARIO_MODEL.md","FUTURE_SCENARIO_MODEL.md",".md","713","ecosystem-intelligence\strategic-analysis","187E453DB48CB6CFBF4D245867FBFFC18A1C5D653D2C55410894CEC74C0C5227","2026-07-18T09:43:42.6390525-05:00"
"ecosystem-intelligence\strategic-analysis\OPPORTUNITY_ASSESSMENT_MODEL.md","OPPORTUNITY_ASSESSMENT_MODEL.md",".md","730","ecosystem-intelligence\strategic-analysis","143ECDAEB521076DB36857E09835838B23BEEFD06E8D50F288B2F60B019E23F4","2026-07-18T09:43:42.6320516-05:00"
"ecosystem-intelligence\strategic-analysis\STRATEGIC_ANALYSIS_MODEL.md","STRATEGIC_ANALYSIS_MODEL.md",".md","767","ecosystem-intelligence\strategic-analysis","BD5409F4A74339C4A167AC5A8F93EC4128C356A446B56391B6DFE01697488D19","2026-07-18T09:43:42.6290746-05:00"
"ecosystem-release\architecture-summary\CAPABILITY_MAP.md","CAPABILITY_MAP.md",".md","788","ecosystem-release\architecture-summary","BE6BF71D31EE961013232DEA61D01D9B279968C09829C70B9DD61B321AE1D1E1","2026-07-18T11:13:47.0952132-05:00"
"ecosystem-release\architecture-summary\ORYNTH_ARCHITECTURE_SUMMARY.md","ORYNTH_ARCHITECTURE_SUMMARY.md",".md","965","ecosystem-release\architecture-summary","BE2CE30149B3809DEA24FDC4ECC4704FD62D2CC67B3D38ADC42C48A8C5A37AEB","2026-07-18T11:13:47.0952132-05:00"
"ecosystem-release\architecture-summary\SYSTEM_LAYER_OVERVIEW.md","SYSTEM_LAYER_OVERVIEW.md",".md","684","ecosystem-release\architecture-summary","8114FF6D966BB88A983295E5352B86BE3B5B14BE256B60DAC9634AFD56C3C8C5","2026-07-18T11:13:47.0952132-05:00"
"ecosystem-release\dependency-lineage\ECOSYSTEM_DEPENDENCY_LINEAGE.md","ECOSYSTEM_DEPENDENCY_LINEAGE.md",".md","834","ecosystem-release\dependency-lineage","97E450B2DE5F0F0B474CD229307C334F298AB19DF35362A469FAACAAFA49A062","2026-07-18T11:14:43.7590064-05:00"
"ecosystem-release\dependency-lineage\EVOLUTION_PATHWAY_RECORD.md","EVOLUTION_PATHWAY_RECORD.md",".md","747","ecosystem-release\dependency-lineage","3DE6324600663FD32268D504DDEE9CE77C1F02A77C2A5665CB33D6C6612B9B88","2026-07-18T11:14:43.7620049-05:00"
"ecosystem-release\dependency-lineage\RELEASE_RELATIONSHIP_MAP.md","RELEASE_RELATIONSHIP_MAP.md",".md","745","ecosystem-release\dependency-lineage","C4C4BF206B34DB28D5A2CB0F1BB8982007AD7F568F3448C91830F78A7BC94544","2026-07-18T11:14:43.7660037-05:00"
"ecosystem-release\final-publication\ECOSYSTEM_RELEASE_RECORD.md","ECOSYSTEM_RELEASE_RECORD.md",".md","703","ecosystem-release\final-publication","CBE10085ECCC5B2A1097F615B9BFFCF35C1136A8BD86184DD132701835972962","2026-07-18T11:15:15.7686844-05:00"
"ecosystem-release\final-publication\ORYNTH_V1_COMPLETION_RECORD.md","ORYNTH_V1_COMPLETION_RECORD.md",".md","855","ecosystem-release\final-publication","018BD12BD56C496B679024FC2CFCF76F941EF744C41963F7AB2544A2C04D67E7","2026-07-18T11:15:15.7702837-05:00"
"ecosystem-release\final-publication\PUBLICATION_READINESS_RECORD.md","PUBLICATION_READINESS_RECORD.md",".md","795","ecosystem-release\final-publication","16C1BA8FC1157621DB1F556CC440875CC645AB1EEF4E2EEACB8DDAC9F2B0D002","2026-07-18T11:15:15.7702837-05:00"
"ecosystem-release\final-publication\RELEASE_MANIFEST_INDEX.md","RELEASE_MANIFEST_INDEX.md",".md","1250","ecosystem-release\final-publication","69A310CABC5B5D1B20BE0408F474228DFE591FD5F67FC630B309299EDFF2E1DF","2026-07-18T11:16:35.6276902-05:00"
"ecosystem-release\release-manifest\ECOSYSTEM_RELEASE_MANIFEST.md","ECOSYSTEM_RELEASE_MANIFEST.md",".md","982","ecosystem-release\release-manifest","4962A6DF819549182EF71753F6F842759C741B86B1E57261FCE21DDD14AC086D","2026-07-18T11:13:19.5480102-05:00"
"ecosystem-release\release-manifest\RELEASE_SCOPE_RECORD.md","RELEASE_SCOPE_RECORD.md",".md","735","ecosystem-release\release-manifest","9770030AD4DA12718B5F32216BE7EF599DBCFE3CB3EE1E05FC717D32BA1218D8","2026-07-18T11:13:19.5480102-05:00"
"ecosystem-release\release-manifest\RELEASE_VALIDATION_STATUS.md","RELEASE_VALIDATION_STATUS.md",".md","751","ecosystem-release\release-manifest","0D8D9AE7804D0A2C90AD204F8B49E149712CBFEDBC065EE9F5B88529B31A94C7","2026-07-18T11:13:19.5636829-05:00"
"ecosystem-release\version-registry\ARCHITECTURE_VERSION_HISTORY.md","ARCHITECTURE_VERSION_HISTORY.md",".md","710","ecosystem-release\version-registry","F4E859B357CD6AD82313960556A349B8DB6AE337666C114E6B36CF9ACE0F49C0","2026-07-18T11:14:16.3898483-05:00"
