"RelativePath","ArtifactClass","Extension","SizeBytes","SHA256","ReleaseEligibility"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0002\SEMANTIC_CONVERGENCE.md","VERIFICATION",".md","9595","B05385CC9E19144791B4C17303D5929C0C654312508ADDA49C031F2D91AEF0F1","ELIGIBLE"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0003\OBSERVER_ONTOLOGY.md","VERIFICATION",".md","8855","3FB6D2594F368C530F9CE1377B529B00465F28A7A20E458404525ED5EEBF9C28","ELIGIBLE"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0004\CANONICAL_PARTICIPATION_MODEL.md","VERIFICATION",".md","12904","AF4BCB70EC80DA32EB945A712E76A999A4975F0693C0CE6A442BC54734A5F311","ELIGIBLE"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0005\FOUNDATION.md","VERIFICATION",".md","6268","17CF97621E01B3CB2E5CA4E46E6ABBB29D5B57C855F4F53E3191D42B93ACCA09","ELIGIBLE"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0006\INITIATION_MATHEMATICS.md","VERIFICATION",".md","8191","974A4DEEC67193EC9BB9BF604F1A15ADC52D402EC540DE2782189EBB5ECABDA9","ELIGIBLE"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0007\THEOREM_REGISTRY.md","VERIFICATION",".md","12699","6A572EC0AA89D78D5A78F759219A0647D00F31236243F810BC057827963A1948","ELIGIBLE"
"volumes\VOLUME_III_NAVIGATION\evidence\VOLUME_III_NAVIGATION_VALIDATION.md","VERIFICATION",".md","4651","27AE75A90ACA7F407325C15D6951CC5C843BF9192A8F2B6A9A33E0879F86C6AB","ELIGIBLE"
"volumes\VOLUME_II_ONTOLOGY\evidence\VOLUME_II_ONTOLOGY_VALIDATION.md","VERIFICATION",".md","4109","2AB473DD32A340DCB6E1DC3939309E4719FA8DBB6387542CF4C13C2AFA1BE1C6","ELIGIBLE"
"volumes\VOLUME_IV_INTERPRETATION\evidence\VOLUME_IV_INTERPRETATION_VALIDATION.md","VERIFICATION",".md","5191","9E246E5ADE57DE874E90DDF714C4CE3D00F9098B9109D6CEFC21AF723F14AE74","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\THEOREM_VERIFICATION_ARCHITECTURE.md","VERIFICATION",".md","15100","0AA20201EA6231550E066961977F245A58C739CC0E4A52F2F7E1E965A87976C8","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\README.md","VERIFICATION",".md","945","5F558118F6339185FF0CDDB71E1E3060632BB9DC5C58CB69AFDD4C48A59644EF","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\OBSERVER_RESPONSES.COLLECTION_COPY.csv","VERIFICATION",".csv","209","624B26AD883AE70A954EFD2FEDE89470E562DB6D336A5A13E0E477417D7BA512","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\OBSERVER_RESPONSES.FIELD_GUIDE.csv","VERIFICATION",".csv","2365","A047E651FEB1600C86E109EBC029406F0460D010F907858EE9D7D13C70A2CBB4","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\OBSERVER_RESPONSES.MISSING_VALUES.csv","VERIFICATION",".csv","2323","8B20F0D63F6CC84281E4D4D46ACE79A236A938F709B4527F87BA20BEEDD70475","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\README.md","VERIFICATION",".md","1353","C43BF6C3AA7B25456F4C59BB5F0900FCB446A92BEFAF59396631295A67B90E61","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\SEMANTIC_ASSESSMENTS.COLLECTION_COPY.csv","VERIFICATION",".csv","228","300FBA791EE13950C65B768D79B9F47D3B4AF539F604C4D62948DE2B613AA089","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\SEMANTIC_ASSESSMENTS.FIELD_GUIDE.csv","VERIFICATION",".csv","2561","2AEB459E363E740F483878EA468B266A8E0C13AA2CEA2129B5ADC5F9696181A6","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\SEMANTIC_ASSESSMENTS.MISSING_VALUES.csv","VERIFICATION",".csv","2503","26E2BFCBAC22582DA116550043C2B86EDAF9EDDE44AD70F5E4248A655773385D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.COLLECTION_COPY.csv","VERIFICATION",".csv","223","7369B940B68498282EEA89CECAC82B48069B2AB5B63DAA43CECCD87426BA636F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.FIELD_GUIDE.csv","VERIFICATION",".csv","1911","F92CA792F385A98CDA6C7DDDF836BC46E71AE585737F590F76CBC506DB360E09","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.MISSING_VALUES.csv","VERIFICATION",".csv","1533","00BB848FBC6231B019E29631CB6F2DEA3814766E427C053CD06A28114C8DBD02","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","VERIFICATION",".csv","223","7369B940B68498282EEA89CECAC82B48069B2AB5B63DAA43CECCD87426BA636F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.schema.txt","VERIFICATION",".txt","162","3603187C1AFDD623C24843C1D02F0F5B6CEE89155F61689F5F5F99211C599226","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\02_EVIDENCE\OBSERVER_RESPONSES.csv","VERIFICATION",".csv","209","624B26AD883AE70A954EFD2FEDE89470E562DB6D336A5A13E0E477417D7BA512","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\02_EVIDENCE\OBSERVER_RESPONSES.schema.txt","VERIFICATION",".txt","163","25314EB56071F10A9B6C774777FCC60F46873C5BC16C6C1F6EBFDB2C153B7102","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\03_ASSESSMENT\SEMANTIC_ASSESSMENTS.csv","VERIFICATION",".csv","228","300FBA791EE13950C65B768D79B9F47D3B4AF539F604C4D62948DE2B613AA089","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\03_ASSESSMENT\SEMANTIC_ASSESSMENTS.schema.txt","VERIFICATION",".txt","178","6C6C43352FFF383F58EEC95AEBE3D0A84671D7C38668BFF02038B66C7C93A6B6","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\04_SCORING\SCORING_RECORD.md","VERIFICATION",".md","914","C97CBE8F8AFCC031E95940999D6098F2D707ACF362ECF6FE3276B81213DF7775","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\05_REVIEW\EVIDENCE_REVIEW.md","VERIFICATION",".md","653","78E7CB6424C5F2A007CCC63AEA51515F71641ED90BCBE40740D80643E31DE8A9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\06_OUTPUT\DISPOSITION_DRAFT.md","VERIFICATION",".md","501","3280E1BF0F016C3162309CA95A5525827A6C2CBE7623E84BA5AE0503DFF5E04F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\06_OUTPUT\RESULTS_DRAFT.md","VERIFICATION",".md","488","E0616CC823088B1A7E692620A239482BDE99524278E6DFF13D007BB9F4B2DCB9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\README.md","VERIFICATION",".md","948","197F719978189342C768970D7A10AE92CF0AFFC39479A7C416D1225CF6AD3094","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DEPENDENCY_CHAINS.COLLECTION_COPY.csv","VERIFICATION",".csv","202","7F5A003991A102650FFE6575AC6BEEFC3EDC8D02BFDFC055B4E8D2FFD17404F2","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DEPENDENCY_CHAINS.FIELD_GUIDE.csv","VERIFICATION",".csv","1879","DF6B095FB8086FBD095FFCB75EDD5F0906B392B7E134F9506BAF940AA76AFCAF","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DEPENDENCY_CHAINS.MISSING_VALUES.csv","VERIFICATION",".csv","1482","0713659EDADF6FF96392F909D42D3EB273378AAFE519051B9927D0B00754E1EC","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DOWNSTREAM_ASSESSMENTS.COLLECTION_COPY.csv","VERIFICATION",".csv","222","201D0A0EE2FD350F660E3ECB9171607497DA80566CF7FA3090B621E152249F24","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DOWNSTREAM_ASSESSMENTS.FIELD_GUIDE.csv","VERIFICATION",".csv","2597","BC8D167A2C817F7B1A3369329EB534A442CA6F5D72F2310BB2C336B4AF415E35","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DOWNSTREAM_ASSESSMENTS.MISSING_VALUES.csv","VERIFICATION",".csv","2515","EFDF479ADBF56913A019108E224BFC4FF4439E7B8297F0EDCA8CE58426578DD9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\PROPAGATION_EVENTS.COLLECTION_COPY.csv","VERIFICATION",".csv","226","5BE053EDC8F888E4D9897926D67BA6172B973386AF41CCB77799A73FADF686F9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\PROPAGATION_EVENTS.FIELD_GUIDE.csv","VERIFICATION",".csv","2529","BC7E0B265E442F0889D1A450C8DFE7FE4D743FCE259A5C18ACCC0CBD21ECEE69","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\PROPAGATION_EVENTS.MISSING_VALUES.csv","VERIFICATION",".csv","2483","9A765EA2B0BF9477A50FAA90FB75275B3FCC27E562839ECAE90CACD6BA47BF60","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\README.md","VERIFICATION",".md","1356","AD100FC89624A8527A35DC55A7FC7AD798FAF7A4FDE53E7CFF2D2900E33B1AFE","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.COLLECTION_COPY.csv","VERIFICATION",".csv","325","F9D7F57EF6A96BEC24B6DCB901071F956762C224E469748C5D8F651D391A8E59","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.FIELD_GUIDE.csv","VERIFICATION",".csv","1855","0927066CF8A7131698C90E2AF8B33B14881EB1F14DDAD4797F173413CA2D63A8","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.MISSING_VALUES.csv","VERIFICATION",".csv","2018","D9EE8E297D9DAD12D47C9BB10CEB9DB45C6887584FE69844FA1745931B1DB980","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT\DEPENDENCY_CHAINS.csv","VERIFICATION",".csv","202","7F5A003991A102650FFE6575AC6BEEFC3EDC8D02BFDFC055B4E8D2FFD17404F2","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT\DEPENDENCY_CHAINS.schema.txt","VERIFICATION",".txt","144","7B73AFE4D937AC81BB7C6E11F84CCECB15139D97D94A70E1CC76CDC96D661D3C","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","VERIFICATION",".csv","325","F9D7F57EF6A96BEC24B6DCB901071F956762C224E469748C5D8F651D391A8E59","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.schema.txt","VERIFICATION",".txt","140","B1C9D2C2D97119E88099DF9F8F5E03B79D382C7898F8540F97EA24A15D36F272","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\02_EVIDENCE\PROPAGATION_EVENTS.csv","VERIFICATION",".csv","226","5BE053EDC8F888E4D9897926D67BA6172B973386AF41CCB77799A73FADF686F9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\02_EVIDENCE\PROPAGATION_EVENTS.schema.txt","VERIFICATION",".txt","176","1738822DEEAED1C56426EBBC1A2EFB539DCDC101529F0F91D11BBE6B7248EA10","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\03_ASSESSMENT\DOWNSTREAM_ASSESSMENTS.csv","VERIFICATION",".csv","222","201D0A0EE2FD350F660E3ECB9171607497DA80566CF7FA3090B621E152249F24","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\03_ASSESSMENT\DOWNSTREAM_ASSESSMENTS.schema.txt","VERIFICATION",".txt","172","9A01A583543B0621BA9CE38E1C7E28419B6A8B404B97E8E035EF886BFD3F4606","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\04_SCORING\SCORING_RECORD.md","VERIFICATION",".md","917","6A6336669C0DC027E9F47B1515B5CEEF056D58AE4DFAA2F2F748B0DC8A996464","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\05_REVIEW\EVIDENCE_REVIEW.md","VERIFICATION",".md","653","A3454C8F262F90D205A9C9B06B412550205ACD795DDFEE0A4C51D5257E2F4C7B","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\06_OUTPUT\DISPOSITION_DRAFT.md","VERIFICATION",".md","501","54194EBF2DF65FF08C58546D530D9F2B20877868DCB738192D1D94CD85CA2056","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\06_OUTPUT\RESULTS_DRAFT.md","VERIFICATION",".md","491","58D9DF9CCE9E61DF2EE515A96079C0953245E404AB5327DED3CFF5E3562EC891","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\PACKAGE_MANIFEST.csv","VERIFICATION",".csv","17812","5CED29C32D5B75BA9D7FCB1B382F0601F6E65148D560AD858252C1389BF517AD","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\README.md","VERIFICATION",".md","454","1BF6A3EAEFB5DE93139B2B9E37CC75206220B7F3F655DB91064D993FE0D6E6FC","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\TRIAL_REGISTER.csv","VERIFICATION",".csv","407","A228B12D8B1DC9587A24C4081EF3BFEF389A06C29CB46224A7FE2A3E6EA6545C","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\VERIFICATION_STATUS.md","VERIFICATION",".md","1235","B4188233A71D8FA8149106C079F509F601ED9B8350F3D070797308C24C7FA3A4","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\CANONICAL_SOURCE_PACKET.md","VERIFICATION",".md","1059","1EF650200108ADD4C06719F292B29AF83205B855D7ACE5CE7B448F3278DB3100","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\CANONICAL_THEOREM_PROFILE.json","VERIFICATION",".json","1522","6A40534E653D410B74CBAD19D9A9BFA9EA109C34097D93066930BAFC3F53DDBB","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\CANONICAL_THEOREM_PROFILE.md","VERIFICATION",".md","955","7BD5A279D99BAD7E7A5711F9F69F3EA7177629EA80ECBE253FCAF0B8B2A20683","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\PACKAGE_GENERATION_DECISION.md","VERIFICATION",".md","616","B83201CD616584BF7DB01A5DF92A80ED9536D1559F47993228E3A7D93F46F81B","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\READINESS.md","VERIFICATION",".md","809","F18F8221CF18787CB705776CE9560AFC97330B4010536C937F477FDC86274A08","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\SOURCE_DISCOVERY_MANIFEST.json","VERIFICATION",".json","853","F522C17325B46D6DA9CA94A3D459337527BEF2D7488B882D3D52334FB767778D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\SOURCE_MATCHES.csv","VERIFICATION",".csv","4900","7537E228FFC488DD7C471A832432B0C6C32D5CDB92CDB37C7F84330CB767E617","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\SOURCE_REVIEW_REGISTER.csv","VERIFICATION",".csv","6166","0C2A3963A921B85EF4ECAE5F2F8DC4D0B167A3BE58DA66E8264D435DA859DFE9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\TARGET.json","VERIFICATION",".json","704","8A2EF88EDB3C76F3A92A8A83FBAE8C1C4F1A31D78990443A5D32E36DAFEB8BB5","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\THEOREM_DEFINITION_GAPS.csv","VERIFICATION",".csv","938","D1D8030B76C51512319473482C216FF8640C10698FFE2A94550C7AB01551798F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\THEOREM_SOURCE_EVIDENCE_MATRIX.csv","VERIFICATION",".csv","6142","205B03269EF58B3411F50B755A36F6ED25B3E7F4D238FBB0EF69C562DA7195E9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\CONDITION_EVALUATION_REGISTER.csv","VERIFICATION",".csv","8357","47F628C87A6DB262C5D26958F166E34AA00E166033AAFC665C18D303DE65FBB9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\CONSTRAINT_EVALUATION_REGISTER.csv","VERIFICATION",".csv","2246","981E1000B58559D361AE7F9EE60C3A580AB03FAF36077D383D857A2DC416F54C","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\DECISION_REGISTER.csv","VERIFICATION",".csv","117","2619D5897A3D4A30B6E9E1DDC33007077B8DF40D468AEA9776712BD5BCBF7EED","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\EVIDENCE_CLASS_REGISTER.csv","VERIFICATION",".csv","719","BD312B048AA254EFFF3DF9047499ED1E8B31C6159A632B9D739D354FD440774D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\EVIDENCE_INTAKE_PLAN.md","VERIFICATION",".md","1718","F70494FDE33C1361C3D52B073249C02CC9CF43BBD9357C74532362CBBA17B574","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\EVIDENCE_READINESS.json","VERIFICATION",".json","1060","EB005A7485655D5F77D5D1E1CD0478DCD5C5D83753DFDDE91D651F927BDCEB9C","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\EVIDENCE_REGISTER.csv","VERIFICATION",".csv","1953","6E24F7D483756A1048122006AB09BECAAEC041AF418735F298123C0AC50DCA79","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\EVIDENCE_REQUIREMENT_REGISTER.csv","VERIFICATION",".csv","1736","B8EC5B78468E70395A3C15E065EF5C13A374B4C44F9F5FD1D5E4B7EC6AEB6D16","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\EXECUTION_REGISTER.csv","VERIFICATION",".csv","118","31F773BF00CE2134821D1946592BD489D3FF12BE7FF5D97F39D6D4A3E637C11F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\README.md","VERIFICATION",".md","615","16A38C66BD7E1A19C4C76828193DD7F0F485880358248553A139C1331134EC90","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\TRACE_REGISTER.csv","VERIFICATION",".csv","6105","27343F27077B4DBF04168C50777E06F5600648C92CBCCB45CBFC53E9DC3FD7E0","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\TRIAL_INTAKE.json","VERIFICATION",".json","1750","26B9D69905AC048316CE5263374AE6A6B3C62CA237B4E6AADC142F91DCA14042","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\TRIAL_STATE.json","VERIFICATION",".json","883","944000B8BCC36523A59E98925D9F0432725A918C3A43F42A26091FE1D29616DF","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\VERIFICATION_RESULT_REGISTER.csv","VERIFICATION",".csv","746","BB385760AFB51AB795795F830B451E46491E2A93BC9853C1F6CF66CFF3C082B8","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\CONDITION_EVALUATION_DECISION.json","VERIFICATION",".json","889","1BD0C3794FFEFA8ADAAD603FD84B2D65E149D5BF9CB6AB55D517419B897A46C8","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\CONDITION_EVALUATION_REPORT.md","VERIFICATION",".md","1372","EC44FC6423A2441BB74913910BCAE3C234EDDEA34E10DB01DFCA99192F22C0E3","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\CONSTRAINT_EVALUATION_DECISION.json","VERIFICATION",".json","1337","E402F573E3E4CB64A337B98709B9BF8A143A09C0E564EF7A4336DB7584C5BB65","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\CONSTRAINT_EVALUATION_REPORT.md","VERIFICATION",".md","2516","ABFAFBD4CD0A8B4114830D4BE01603F8B9E53383B42062BE23952330643E5998","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\EVIDENCE_ADMISSIBILITY_DECISION.json","VERIFICATION",".json","982","7C87467CEAF5368E57CE1EB079F55A498AF9A53C7DAF4A9CA11E7AE49D27BAA2","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\EVIDENCE_REVIEW_REGISTER.csv","VERIFICATION",".csv","1701","BFF1E5A178EB9C4AC26EDB5B1BFA3F5B2E6527DD1988D254A2FA3BC24E2F51E4","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\EVIDENCE_REVIEW_REPORT.md","VERIFICATION",".md","1747","741507A5D9B7D81DBAB9DCBAD5275D2CCF018B3FBB40769DC21B57A895629597","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\EXECUTION_GATE.json","VERIFICATION",".json","1105","C3B991506B166970B9CF7C373B6E459E378FB55416752AC87A355A7813AB7BC2","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\THEOREM_DECISION.json","VERIFICATION",".json","2534","0F7E789022C916080B7CE9853AFFB19DAA9402DD53AA05542C5903EA195C7B10","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\THEOREM_DECISION_REPORT.md","VERIFICATION",".md","2163","DF9300E4A61732FED9EB95038A7CCFC2751CB82E7765788983C570890F30FC26","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\authority_snapshot\CANONICAL_THEOREM_PROFILE.json","VERIFICATION",".json","1522","6A40534E653D410B74CBAD19D9A9BFA9EA109C34097D93066930BAFC3F53DDBB","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\authority_snapshot\PACKAGE_GENERATION_DECISION.md","VERIFICATION",".md","616","B83201CD616584BF7DB01A5DF92A80ED9536D1559F47993228E3A7D93F46F81B","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\authority_snapshot\TARGET.json","VERIFICATION",".json","704","8A2EF88EDB3C76F3A92A8A83FBAE8C1C4F1A31D78990443A5D32E36DAFEB8BB5","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\authority_snapshot\THEOREM_DEFINITION_GAPS.csv","VERIFICATION",".csv","938","D1D8030B76C51512319473482C216FF8640C10698FFE2A94550C7AB01551798F","ELIGIBLE"
