"RelativePath","FullPath","FileSizeBytes","ImportStatus","ImportError","RowCount","ColumnCount","Columns","HasTheoremID","HasFieldName","HasEntryAuthority","HasSourceFile","HasCsvRow","HasRecordIdentity","HasProposedValue","HasSourceReference","HasReviewStatus","HasCaseID","HasDependencyID","HasEvidenceID","HasAssessmentID","ControlledIDRows","CaseIDRows","GovernedCaseDesignRows","GovernedDependencyRows","PendingReviewRows","ApprovedRows","BlankProposedValueRows","SHA256"
"registries/STEWARDSHIP_REGISTER.csv","C:\Users\18177\morning-star\registries\STEWARDSHIP_REGISTER.csv","263","PASS","","0","17","StewardshipRecordID | ObserverID | StewardshipClass | GovernedDomain | DelegatingAuthority | AuthorityReference | Scope | EffectiveDate | ExpirationDate | Status | LastRevalidationDate | NextRevalidationDate | ActiveRisks | UnresolvedQuestions | SuccessionStatus | EvidenceReference | Notes","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","18F688840CC1240969BBD440DC0014C93AB06360BF6F9EF45E87D37E06AB488B"
"registries/THEOREM_VERIFICATION_REGISTER.csv","C:\Users\18177\morning-star\registries\THEOREM_VERIFICATION_REGISTER.csv","3936","PASS","","9","15","VerificationID | TheoremID | VerificationTitle | DesignStatus | EvidenceStatus | ExecutionStatus | ResultStatus | PrimaryMethod | IndependentVariable | DependentVariable | ControlCondition | TestCondition | Reproducibility | Version | Notes","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","11B526195F29B72EC662EEF6C9F880AFF5A2EEE2E577BD1783020308A30B747D"
"release/ARTIFACT_MANIFEST.csv","C:\Users\18177\morning-star\release\ARTIFACT_MANIFEST.csv","524658","PASS","","3061","4","RelativePath | Extension | Bytes | SHA256","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","CDF6C1652E0260E060A328252DE854B26CFBB1E118C225470E86A76F0C597D93"
"runtime/coverage/ARCHITECTURE_RUNTIME_COVERAGE_MATRIX.csv","C:\Users\18177\morning-star\runtime\coverage\ARCHITECTURE_RUNTIME_COVERAGE_MATRIX.csv","2627","PASS","","20","5","RequirementID | ConstitutionalSource | RuntimeComponent | VerificationArtifact | CoverageStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","5BDE1D3624B73870BD3093D4032CA5C0449593787C4F85FE673ABCC4CAA9943B"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/DOWNSTREAM_SEMANTIC_EXPOSURE.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\DOWNSTREAM_SEMANTIC_EXPOSURE.csv","884","PASS","","5","9","TrialID | SourceObject | DependentObject | DependentDocument | ConstitutionalPattern | MatchingLineCount | MatchingLines | DownstreamSemanticExposure | PropagationRiskStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","BF628E02C6F704BED882D4AEC3B96D6D9EE702D570D27B43EAF56AB3AAABE436"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/EXECUTION_RESULTS.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\EXECUTION_RESULTS.csv","491","PASS","","5","8","TrialID | MutationID | SourceObject | DependentObject | ExpectedResult | ObservedResult | PropagationDetected | VerificationDisposition","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","AA6702C711CB805CBB3592BB2A8D7351729EFD7AF654EA5367450DD09309A8B5"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/INTEGRATED_VERIFICATION_RESULTS.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\INTEGRATED_VERIFICATION_RESULTS.csv","850","PASS","","5","11","TrialID | SourceObject | DependentObject | MutationVerified | DependencyConfirmed | DownstreamSemanticExposure | MatchingLineCount | MatchingLines | NonzeroRiskSupported | ObservedSemanticPropagation | VerificationDisposition","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","8065DA71924686D1E9DE72EA548F5939F3C15D9D1F8243B098BC23B54DAD3EB7"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/MUTATION_DIFF_EVIDENCE.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\MUTATION_DIFF_EVIDENCE.csv","3127","PASS","","27","5","TrialID | ObjectID | SourceFile | ChangeType | ChangedText","False","False","False","True","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","ED1E110E1918CCBD7ED8CEF2A24532E677D80090E092D223C723955E71E06019"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/MUTATION_EVIDENCE.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\MUTATION_EVIDENCE.csv","1040","PASS","","5","6","TrialID | ObjectID | SourceFile | OriginalSHA256 | MutatedSHA256 | MutationVerified","False","False","False","True","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","086C12EE5E9D940DBC4ACB271294F50637A53571DF56C04B76A9D85E6FFBF646"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/MUTATION_REGISTER.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\MUTATION_REGISTER.csv","797","PASS","","5","7","TrialID | InjectedObject | MutationClass | MutationDescription | ExpectedAffectedObject | ExpectedOutcome | ExecutionStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","CCB16DCAB6113B671B9015333200B2AC57A9FCAC3E902329178EB78894138699"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/OBJECT_REGISTRY.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\OBJECT_REGISTRY.csv","955","PASS","","7","6","ObjectID | ObjectName | SourceDocument | DependsOn | DependencyClass | VerificationStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","50F1FA0105692C5F9FDAE5209D1F63E4B66273A21D1830DD5D4C925296316E21"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/PROPAGATION_RESULTS.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\PROPAGATION_RESULTS.csv","608","PASS","","5","8","TrialID | SourceObject | DependentObject | MutationVerified | ReachableObjects | DependencyConfirmed | SemanticRiskEstablished | VerificationDisposition","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","0C22BDDC4E9EE4DC86E92EF20A50B9F24FCEAD97B26544719B361E5E31152E3F"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/RECONSTRUCTION_CONTRACTS.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\RECONSTRUCTION_CONTRACTS.csv","1004","PASS","","5","9","TrialID | SourceObject | SourceDocument | DependentObject | DependentDocument | CanonicalTerm | MutatedTerm | DownstreamPattern | EvaluationProperty","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","4CE38387615FE03DC9EE8877300B256A4F8E2245DC448CBE94DB3EBD14B41763"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/RECONSTRUCTION_RESULTS.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\RECONSTRUCTION_RESULTS.csv","1554","PASS","","5","13","TrialID | SourceObject | DependentObject | EvaluationProperty | DependentDocument | OriginalSHA256 | ReconstructedSHA256 | DownstreamChanged | ChangedLineCount | CanonicalTermRemaining | MutatedTermOccurrences | ObservedSemanticPropagation | VerificationDisposition","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","2AEEBA9223822AA2F212A9B44D69AD3E2664D6326EC08A5CBAE65CAE2403A122"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/STRICT_RECONSTRUCTION_RESULTS.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\STRICT_RECONSTRUCTION_RESULTS.csv","909","PASS","","5","12","TrialID | SourceObject | DependentObject | EvaluationProperty | DependentDocument | ChangedLineCount | CanonicalTermRemaining | MutatedTermOccurrences | FileHashChanged | SemanticSubstitutionObserved | ObservedSemanticPropagation | VerificationDisposition","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","D308DC5D83687601CD4C05CA5517D5223EBE944D110D7293EB0E1FA33922EE96"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/TRIAL_REGISTER.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\TRIAL_REGISTER.csv","878","PASS","","5","8","TrialID | SourceObject | DependentObject | DependencyType | InjectedDivergence | ExpectedPropagation | ObservedPropagation | VerificationStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","3DD4EF7264E9927352E540C44F80B235653EDFCC269712007E4C26AC097CE062"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/TRIAL_SPECIFICATION.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\TRIAL_SPECIFICATION.csv","487","PASS","","1","6","TrialID | VerificationObjective | ConstitutionalBasis | Hypothesis | SuccessCriteria | Status","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","D91C8E8E4386A4B435EF06B0A6455E738310913B24F8274B018E61DBFED249C0"
"verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/VERIFICATION_SUMMARY.csv","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\VERIFICATION_SUMMARY.csv","604","PASS","","1","11","Trial | ConstitutionalTheorem | TotalTrials | ControlledReconstructions | ObservedSemanticPropagations | UnobservedPropagations | ConstitutionalDisposition | VerificationStatus | Scope | Limitation | Timestamp","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","ED65934917B2562F530F7219EFA2055FF99E448F0CD0795612D7D36A410D6A96"
"volumes/VOLUME_I_FOUNDATION/verification/_NEXT_VERIFICATION_INTAKE/SOURCE_MATCHES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\SOURCE_MATCHES.csv","4900","PASS","","20","11","MatchID | TheoremID | MatchClass | Priority | SourcePath | LineNumber | MatchedTerms | SourceText | ReviewStatus | CanonicalUse | Notes","True","False","False","False","False","False","False","False","True","False","False","False","False","0","0","0","0","0","0","0","7537E228FFC488DD7C471A832432B0C6C32D5CDB92CDB37C7F84330CB767E617"
"volumes/VOLUME_I_FOUNDATION/verification/_NEXT_VERIFICATION_INTAKE/SOURCE_REVIEW_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\SOURCE_REVIEW_REGISTER.csv","6166","PASS","","20","12","MatchID | TheoremID | MatchClass | EvidenceClass | AuthorityWeight | AutomaticDisposition | SourcePath | LineNumber | SourceText | CanonicalUse | ReviewStatus | Notes","True","False","False","False","False","False","False","False","True","False","False","False","False","0","0","0","0","0","0","0","0C2A3963A921B85EF4ECAE5F2F8DC4D0B167A3BE58DA66E8264D435DA859DFE9"
"volumes/VOLUME_I_FOUNDATION/verification/_NEXT_VERIFICATION_INTAKE/THEOREM_DEFINITION_GAPS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\THEOREM_DEFINITION_GAPS.csv","938","PASS","","4","9","GapID | TheoremID | Field | Severity | Description | RequiredResolution | ResolutionStatus | EvidenceReference | Notes","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","D1D8030B76C51512319473482C216FF8640C10698FFE2A94550C7AB01551798F"
"volumes/VOLUME_I_FOUNDATION/verification/_NEXT_VERIFICATION_INTAKE/THEOREM_SOURCE_EVIDENCE_MATRIX.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\THEOREM_SOURCE_EVIDENCE_MATRIX.csv","6142","PASS","","20","13","EvidenceID | TheoremID | VerificationID | EvidenceClass | MatchClass | AuthorityWeight | Disposition | SourcePath | LineNumber | EvidenceText | CanonicalAdmission | VerificationStatus | Notes","True","False","False","False","False","False","False","False","False","False","False","True","False","0","0","0","0","0","0","0","205B03269EF58B3411F50B755A36F6ED25B3E7F4D238FBB0EF69C562DA7195E9"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/00_COLLECTION_PACKET/OBSERVER_RESPONSES.COLLECTION_COPY.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\OBSERVER_RESPONSES.COLLECTION_COPY.csv","209","PASS","","1","11","ResponseID | ObserverID | CaseID | EntryCondition | ObserverClass | PriorExposure | SubmittedAt | ResponseText | SourceReferences | DeclaredUncertainty | ResponseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","624B26AD883AE70A954EFD2FEDE89470E562DB6D336A5A13E0E477417D7BA512"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/00_COLLECTION_PACKET/SEMANTIC_ASSESSMENTS.COLLECTION_COPY.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\SEMANTIC_ASSESSMENTS.COLLECTION_COPY.csv","228","PASS","","1","12","AssessmentID | ResponseID | PropertyID | PropertyClass | Compensability | AssessorID | AssessmentResult | Materiality | EvidenceReference | Rationale | AdjudicationStatus | FinalResult","False","False","False","False","False","False","False","False","False","False","False","False","True","0","0","0","0","0","0","0","300FBA791EE13950C65B768D79B9F47D3B4AF539F604C4D62948DE2B613AA089"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/00_COLLECTION_PACKET/TRIAL_CASES.COLLECTION_COPY.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.COLLECTION_COPY.csv","223","PASS","","1","10","CaseID | GovernedObjectID | FrameworkID | GoverningVersion | MaterialPropertyCount | CanonicalSource | DependencyIDs | AuthoritySource | UncertaintyState | CaseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","7369B940B68498282EEA89CECAC82B48069B2AB5B63DAA43CECCD87426BA636F"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/01_INPUT/TRIAL_CASES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","223","PASS","","1","10","CaseID | GovernedObjectID | FrameworkID | GoverningVersion | MaterialPropertyCount | CanonicalSource | DependencyIDs | AuthoritySource | UncertaintyState | CaseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","7369B940B68498282EEA89CECAC82B48069B2AB5B63DAA43CECCD87426BA636F"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/02_EVIDENCE/OBSERVER_RESPONSES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\02_EVIDENCE\OBSERVER_RESPONSES.csv","209","PASS","","1","11","ResponseID | ObserverID | CaseID | EntryCondition | ObserverClass | PriorExposure | SubmittedAt | ResponseText | SourceReferences | DeclaredUncertainty | ResponseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","624B26AD883AE70A954EFD2FEDE89470E562DB6D336A5A13E0E477417D7BA512"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/03_ASSESSMENT/SEMANTIC_ASSESSMENTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\03_ASSESSMENT\SEMANTIC_ASSESSMENTS.csv","228","PASS","","1","12","AssessmentID | ResponseID | PropertyID | PropertyClass | Compensability | AssessorID | AssessmentResult | Materiality | EvidenceReference | Rationale | AdjudicationStatus | FinalResult","False","False","False","False","False","False","False","False","False","False","False","False","True","0","0","0","0","0","0","0","300FBA791EE13950C65B768D79B9F47D3B4AF539F604C4D62948DE2B613AA089"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/00_COLLECTION_PACKET/DEPENDENCY_CHAINS.COLLECTION_COPY.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DEPENDENCY_CHAINS.COLLECTION_COPY.csv","202","PASS","","1","9","ChainID | ChainName | GoverningVersion | RootObjectID | TerminalObjectID | DependencyDepth | CorrectionAvailability | CanonicalSource | ChainStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","7F5A003991A102650FFE6575AC6BEEFC3EDC8D02BFDFC055B4E8D2FFD17404F2"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/00_COLLECTION_PACKET/DOWNSTREAM_ASSESSMENTS.COLLECTION_COPY.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DOWNSTREAM_ASSESSMENTS.COLLECTION_COPY.csv","222","PASS","","1","12","AssessmentID | CaseID | ObjectID | PropertyClass | AssessorID | AssessmentResult | Materiality | Compensability | EvidenceReference | Rationale | FinalResult | AdjudicationStatus","False","False","False","False","False","False","False","False","False","True","False","False","True","0","0","0","0","0","0","0","201D0A0EE2FD350F660E3ECB9171607497DA80566CF7FA3090B621E152249F24"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/00_COLLECTION_PACKET/PROPAGATION_EVENTS.COLLECTION_COPY.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\PROPAGATION_EVENTS.COLLECTION_COPY.csv","226","PASS","","1","12","EventID | CaseID | SourceObjectID | TargetObjectID | DependencyEdgeID | PropertyClass | PropagationLevel | EventClass | EvidenceReference | DetectedAt | DetectionMethod | EventStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","5BE053EDC8F888E4D9897926D67BA6172B973386AF41CCB77799A73FADF686F9"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/00_COLLECTION_PACKET/TRIAL_CASES.COLLECTION_COPY.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.COLLECTION_COPY.csv","325","PASS","","2","10","CaseID | ChainID | Condition | SeedObjectID | DivergenceClass | OriginalValue | SeededValue | SeedPropertyClass | CorrectionEnabled | CaseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","F9D7F57EF6A96BEC24B6DCB901071F956762C224E469748C5D8F651D391A8E59"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/01_INPUT/DEPENDENCY_CHAINS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT\DEPENDENCY_CHAINS.csv","202","PASS","","1","9","ChainID | ChainName | GoverningVersion | RootObjectID | TerminalObjectID | DependencyDepth | CorrectionAvailability | CanonicalSource | ChainStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","7F5A003991A102650FFE6575AC6BEEFC3EDC8D02BFDFC055B4E8D2FFD17404F2"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/01_INPUT/TRIAL_CASES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","325","PASS","","2","10","CaseID | ChainID | Condition | SeedObjectID | DivergenceClass | OriginalValue | SeededValue | SeedPropertyClass | CorrectionEnabled | CaseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","F9D7F57EF6A96BEC24B6DCB901071F956762C224E469748C5D8F651D391A8E59"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/02_EVIDENCE/PROPAGATION_EVENTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\02_EVIDENCE\PROPAGATION_EVENTS.csv","226","PASS","","1","12","EventID | CaseID | SourceObjectID | TargetObjectID | DependencyEdgeID | PropertyClass | PropagationLevel | EventClass | EvidenceReference | DetectedAt | DetectionMethod | EventStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","5BE053EDC8F888E4D9897926D67BA6172B973386AF41CCB77799A73FADF686F9"
"volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T2_CONTROLLED_EXECUTION/03_ASSESSMENT/DOWNSTREAM_ASSESSMENTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\03_ASSESSMENT\DOWNSTREAM_ASSESSMENTS.csv","222","PASS","","1","12","AssessmentID | CaseID | ObjectID | PropertyClass | AssessorID | AssessmentResult | Materiality | Compensability | EvidenceReference | Rationale | FinalResult | AdjudicationStatus","False","False","False","False","False","False","False","False","False","True","False","False","True","0","0","0","0","0","0","0","201D0A0EE2FD350F660E3ECB9171607497DA80566CF7FA3090B621E152249F24"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T1/archive/ARCHIVE_INDEX.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\archive\ARCHIVE_INDEX.csv","633","PASS","","1","14","ArchiveEntryID | TheoremID | VerificationID | TrialID | ReleaseID | VerificationResult | AssuranceState | PublicationState | GeneralizationState | PackageState | PackageManifestPath | PackageManifestSHA256 | ClosureReportPath | ClosedAt","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","B3213A588544A752D407BCC7637372849AEF71A2635F53A393141E16BCC2F775"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T1/PACKAGE_MANIFEST.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\PACKAGE_MANIFEST.csv","17812","PASS","","75","9","PackageArtifactID | TheoremID | VerificationID | TrialID | RelativePath | SHA256 | SizeBytes | RecordedAt | PackageState","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","5CED29C32D5B75BA9D7FCB1B382F0601F6E65148D560AD858252C1389BF517AD"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T1/source_snapshot/SOURCE_MATCHES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\SOURCE_MATCHES.csv","4900","PASS","","20","11","MatchID | TheoremID | MatchClass | Priority | SourcePath | LineNumber | MatchedTerms | SourceText | ReviewStatus | CanonicalUse | Notes","True","False","False","False","False","False","False","False","True","False","False","False","False","0","0","0","0","0","0","0","7537E228FFC488DD7C471A832432B0C6C32D5CDB92CDB37C7F84330CB767E617"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T1/source_snapshot/SOURCE_REVIEW_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\SOURCE_REVIEW_REGISTER.csv","6166","PASS","","20","12","MatchID | TheoremID | MatchClass | EvidenceClass | AuthorityWeight | AutomaticDisposition | SourcePath | LineNumber | SourceText | CanonicalUse | ReviewStatus | Notes","True","False","False","False","False","False","False","False","True","False","False","False","False","0","0","0","0","0","0","0","0C2A3963A921B85EF4ECAE5F2F8DC4D0B167A3BE58DA66E8264D435DA859DFE9"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T1/source_snapshot/THEOREM_DEFINITION_GAPS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\THEOREM_DEFINITION_GAPS.csv","938","PASS","","4","9","GapID | TheoremID | Field | Severity | Description | RequiredResolution | ResolutionStatus | EvidenceReference | Notes","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","D1D8030B76C51512319473482C216FF8640C10698FFE2A94550C7AB01551798F"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T1/source_snapshot/THEOREM_SOURCE_EVIDENCE_MATRIX.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\source_snapshot\THEOREM_SOURCE_EVIDENCE_MATRIX.csv","6142","PASS","","20","13","EvidenceID | TheoremID | VerificationID | EvidenceClass | MatchClass | AuthorityWeight | Disposition | SourcePath | LineNumber | EvidenceText | CanonicalAdmission | VerificationStatus | Notes","True","False","False","False","False","False","False","False","False","False","False","True","False","0","0","0","0","0","0","0","205B03269EF58B3411F50B755A36F6ED25B3E7F4D238FBB0EF69C562DA7195E9"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T1/TRIAL_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\TRIAL_REGISTER.csv","407","PASS","","1","10","TrialID | TheoremID | VerificationID | CreatedAt | TrialState | ExecutionState | EvidenceState | ResultState | TrialPath | Notes","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","A228B12D8B1DC9587A24C4081EF3BFEF389A06C29CB46224A7FE2A3E6EA6545C"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/assessment/EVIDENCE_REVIEW_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\assessment\EVIDENCE_REVIEW_REGISTER.csv","1701","PASS","","5","15","ReviewID | TrialID | EvidenceID | EvidenceClass | ReviewedAt | IntegrityReview | ContentReview | IdentityReview | ProvenanceReview | UncertaintyReview | ScopeReview | SufficiencyReview | AdmissibilityDecision | Reviewer | Notes","False","False","False","False","False","False","False","False","False","False","False","True","False","0","0","0","0","0","0","0","BFF1E5A178EB9C4AC26EDB5B1BFA3F5B2E6527DD1988D254A2FA3BC24E2F51E4"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T1/trials/MS-T1-TRIAL-0001/authority_snapshot/THEOREM_DEFINITION_GAPS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\authority_snapshot\THEOREM_DEFINITION_GAPS.csv","938","PASS","","4","9","GapID | TheoremID | Field | Severity | Description | RequiredResolution | ResolutionStatus | EvidenceReference | Notes","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","D1D8030B76C51512319473482C216FF8640C10698FFE2A94550C7AB01551798F"
